⛵️｜️央视IPV6,#genre#
蒙阴2,rtmp://wslivealone.iqilu.com/mengyin/mengyin_tv02
临沭TV-1,rtmp://wslivealone.iqilu.com/linshu/linshu_tv01
临沭TV-2,rtmp://wslivealone.iqilu.com/linshu/linshu_tv02
沂南综合,rtmp://wslivealone.iqilu.com/yinan/yinan_tv01
沂南温泉旅游,rtmp://wslivealone.iqilu.com/yinan/yinan_tv02
河东综合,rtmp://wslivealone.iqilu.com/hedong/hedong_tv02
河东影视,rtmp://wslivealone.iqilu.com/hedong/hedong_tv01
兰山,https://jsylivealone302.iqilu.com/lanshan/lanshan_tv01.m3u8#rtmp://jsylivealone.iqilu.com/lanshan/lanshan_tv01
平邑新闻,https://jsylivealone302.iqilu.com/pingyi/pingyi_tv01.m3u8#rtmp://jsylivealone.iqilu.com/pingyi/pingyi_tv01
平邑生活,https://jsylivealone302.iqilu.com/pingyi/pingyi_tv02.m3u8#rtmp://jsylivealone.iqilu.com/pingyi/pingyi_tv02
定陶新闻频道,rtmp://wslivealone.iqilu.com/dingtao/dingtao_tv01
定陶教育频道,rtmp://wslivealone.iqilu.com/dingtao/dingtao_tv02
曹县新闻综合,https://jsylivealone302.iqilu.com/live/caoxian_tv01.m3u8#rtmp://jsylivealone.iqilu.com/live/caoxian_tv01
东明新闻综合,rtmp://wslivealone.iqilu.com/dongming/dongming_tv01
成武综合,rtmp://wslivealone.iqilu.com/chengwu/chengwu_tv01
成武综艺,rtmp://wslivealone.iqilu.com/chengwu/chengwu_tv02
郓城新闻,https://jsylivealone302.iqilu.com/live/yuncheng_tv01.m3u8#rtmp://jsylivealone.iqilu.com/live/yuncheng_tv01
郓城综艺,https://jsylivealone302.iqilu.com/live/yuncheng_tv02.m3u8#rtmp://jsylivealone.iqilu.com/live/yuncheng_tv02
巨野新闻,rtmp://wslivealone.iqilu.com/juye/juye_tv01
鄄城综合,https://jsylivealone302.iqilu.com/live/juancheng_tv01.m3u8#rtmp://jsylivealone.iqilu.com/live/juancheng_tv01
鄄城综艺,https://jsylivealone302.iqilu.com/live/juancheng_tv02.m3u8#rtmp://jsylivealone.iqilu.com/live/juancheng_tv02
单县综合,rtmp://wslivealone.iqilu.com/shanxian/shanxian_tv01
牡丹区新闻综合,https://jsylivealone302.iqilu.com/mudan/mudan_tv01.m3u8#rtmp://jsylivealone.iqilu.com/mudan/mudan_tv01
牡丹区综艺,https://jsylivealone302.iqilu.com/mudan/mudan_tv02.m3u8#rtmp://jsylivealone.iqilu.com/mudan/mudan_tv02
济南少儿,http://39.136.48.8:8089/PLTV/88888888/224/3221225979/index.m3u8
济南鲁中,https://quehuamtyoutlive.ijntv.cn/j8pukt/452907.m3u8
济南科教,https://quehuamtyoutlive.ijntv.cn/j8pukt/aomlrc.m3u8
济南教育,http://livejnedu.chinamcache.com/live/jneduzb01.m3u8
济南新闻综合,http://feiyuegang.ufycb.com:808/hls/21/index.m3u8
济南文旅体育,http://feiyuegang.ufycb.com:808/hls/34/index.m3u8
济南都市,http://feiyuegang.ufycb.com:808/hls/22/index.m3u8
济南生活,http://feiyuegang.ufycb.com:808/hls/33/index.m3u8
济南商务,http://feiyuegang.ufycb.com:808/hls/36/index.m3u8
济南娱乐,http://feiyuegang.ufycb.com:808/hls/35/index.m3u8
济南少儿,http://feiyuegang.ufycb.com:808/hls/37/index.m3u8
济南科教,http://feiyuegang.ufycb.com:808/hls/40/index.m3u8
济南教育,http://feiyuegang.ufycb.com:808/hls/38/index.m3u8
济南鲁中,http://feiyuegang.ufycb.com:808/hls/39/index.m3u8
日照新闻综合,http://live.rzw.com.cn/xwzh/sd/live.m3u8
日照公共频道,http://live.rzw.com.cn/kzpd/sd/live.m3u8
日照科教频道,http://live.rzw.com.cn/ggpd/sd/live.m3u8
日照导视频道,http://live.rzw.com.cn/fcpd/sd/live.m3u8
烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8
烟台公共频道,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8
烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8
烟台影视频道,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
菏泽新闻综合,http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8
菏泽经济生活,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8
菏泽影视频道,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8
枣庄新闻综合,http://stream.zztvzd.com/1/sd/live.m3u8
枣庄教育频道,http://stream.zztvzd.com/2/sd/live.m3u8
枣庄公共频道,http://stream.zztvzd.com/3/sd/live.m3u8
东营综合频道,http://stream.hhek.cn/xwzh/sd/live.m3u8
东营公共频道,http://stream.hhek.cn/ggpd/sd/live.m3u8
东营科教频道,http://stream.hhek.cn/dyjy/sd/live.m3u8
东营图文频道,http://stream.hhek.cn/twpd/sd/live.m3u8
潍坊新闻综合,http://stream.wfcmw.cn/1/sd/live.m3u8
潍坊农业频道,http://stream.wfcmw.cn/2/sd/live.m3u8
潍坊公共频道,http://stream.wfcmw.cn/3/sd/live.m3u8
潍坊科教频道,http://stream.wfcmw.cn/4/sd/live.m3u8
威海综合频道,https://jsylivealone302.iqilu.com/live/weihai_tv01/index.m3u8
威海公共频道,https://jsylivealone302.iqilu.com/live/weihai_tv02/index.m3u8
威海海洋频道,https://jsylivealone302.iqilu.com/live/weihai_tv03/index.m3u8
滨州新闻综合,http://stream.bzcm.net/2/sd/live.m3u8
滨州公共电视剧,http://stream.bzcm.net/1/sd/live.m3u8
聊城新闻综合,http://m3u8.channellive.lcbtv.com/nmip-media/channellive/channel101173/playlist.m3u8
聊城公共,http://m3u8.channellive.lcbtv.com/nmip-media/channellive/channel101246/playlist.m3u8
青州综合,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8
青州文旅,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8
寿光新闻,http://bfrmt.univalsoft.com/rmttv/live.m3u8
寿光蔬菜,http://bfrmt.univalsoft.com/rmttv/velive.m3u8
济南新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221226215/index.m3u8
济南都市,http://39.134.144.6:8089/PLTV/88888888/224/3221226029/index.m3u8
济南生活,http://39.134.144.6:8089/PLTV/88888888/224/3221225906/index.m3u8
济南影视,http://39.134.144.6:8089/PLTV/88888888/224/3221226067/index.m3u8
济南娱乐,http://39.134.144.6:8089/PLTV/88888888/224/3221225992/index.m3u8
济南商务,http://39.134.144.6:8089/PLTV/88888888/224/3221225862/index.m3u8
济南少儿,http://39.134.144.6:8089/PLTV/88888888/224/3221225979/index.m3u8
济南教育,http://39.134.144.6:8089/PLTV/88888888/224/3221225987/index.m3u8
济南鲁中,http://39.134.144.6:8089/PLTV/88888888/224/3221225910/index.m3u8
济南科教,http://39.134.144.6:8089/PLTV/88888888/224/3221225995/index.m3u8
长清新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221225865/index.m3u8
章丘综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226297/index.m3u8
济阳综合,http://39.134.144.6:8089/PLTV/88888888/224/3221225936/index.m3u8
平阴综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226197/index.m3u8
商河综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226266/index.m3u8
潍坊新闻,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000215/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
潍坊都市,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000216/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
潍坊奎文,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001027/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
诸城新闻,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001004/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
昌邑新闻,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001083/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
昌乐新闻,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001033/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
寿光新闻,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001000/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
寿光蔬菜,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001045/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
青州综合,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001042/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
青州文旅,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001057/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
临朐综合,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001085/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
高密新闻,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001089/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
青岛新闻,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000500/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
青岛生活,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000501/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
青岛影视,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000502/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
青岛财经,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000503/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
青岛都市,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000504/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
青岛青少旅游,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000505/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
黄岛新闻,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001086/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
黄岛生活,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001087/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
胶州新闻,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001074/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
即墨综合,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001080/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
莱西综合,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001067/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
平度综合,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001054/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
威海新闻,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000274/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
威海公共,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000275/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
乳山综合,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001049/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
文登新闻,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001017/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
荣成综合,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001053/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
烟台新闻,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000280/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
烟台公共,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000281/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
烟台经济科技,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000282/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
烟台影视,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000283/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
牟平新闻,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001076/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
牟平生活,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001077/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
栖霞综合,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001055/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
蓬莱新闻,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001088/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
长岛综合,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001090/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
海阳综合,http://223.99.187.106:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001091/1000.m3u8?zte_bandwidth=1000&IASHttpSessionId=RR8972720220317065933361036&ztecid=CHANNEL00001091&bandwidth=9470800&ispcode=3&timeformat=local&channel=CHANNEL00001091&m3u8_level=2
海阳综艺,http://39.136.54.83:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001092/1000.m3u8?zte_bandwidth=1000&IASHttpSessionId=RR8973420220317070106237758&ztecid=CHANNEL00001092&bandwidth=9470800&ispcode=3&timeformat=local&channel=CHANNEL00001092&m3u8_level=2
日照新闻,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000262/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
日照科教,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000263/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
日照公共,http://39.136.54.80:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001100/1000.m3u8?zte_bandwidth=1000&IASHttpSessionId=RR19840520220415001258115691&ztecid=CHANNEL00001100&bandwidth=2540800&ispcode=3&timeformat=local&channel=CHANNEL00001100&m3u8_level=2
岚山综合,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001044/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
莒县综合,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001014/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
五莲综合,http://39.135.162.228:6610/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001068/index.m3u8?IASHttpSessionId=RR32220210512000742670276&zte_bandwidth=1000&bandwidth=2540800&ispcode=3&timeformat
淄博新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221225986/index.m3u8
淄博都市,http://39.134.144.6:8089/PLTV/88888888/224/3221226061/index.m3u8
淄博生活,http://39.134.144.6:8089/PLTV/88888888/224/3221225985/index.m3u8
淄博公共,http://39.134.144.6:8089/PLTV/88888888/224/3221226014/index.m3u8
淄博科教,http://39.134.144.6:8089/PLTV/88888888/224/3221225983/index.m3u8
高青综合,http://39.134.144.6:8089/PLTV/88888888/224/3221225905/index.m3u8
桓台新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221225993/index.m3u8
沂源新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221225916/index.m3u8
济宁综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226333/index.m3u8
济宁公共,http://39.134.144.6:8089/PLTV/88888888/224/3221226331/index.m3u8
济宁教育,http://39.134.144.6:8089/PLTV/88888888/224/3221226063/index.m3u8
金乡新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221226010/index.m3u8
邹城新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221226034/index.m3u8
泗水新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221226341/index.m3u8
梁山新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221226321/index.m3u8
曲阜新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221226209/index.m3u8
微山TV-1,http://39.134.144.6:8089/PLTV/88888888/224/3221226250/index.m3u8
嘉祥新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221225814/index.m3u8
兖州新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221226140/index.m3u8
菏泽新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221225980/index.m3u8
菏泽公共,http://39.134.144.6:8089/PLTV/88888888/224/3221225860/index.m3u8
鄄城综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226316/index.m3u8
郓城新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221226099/index.m3u8
巨野新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221226134/index.m3u8
定陶TV-1,http://39.134.144.6:8089/PLTV/88888888/224/3221226176/index.m3u8
单县综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226264/index.m3u8
东明TV-1,http://39.134.144.6:8089/PLTV/88888888/224/3221226178/index.m3u8
聊城综合,http://39.134.144.6:8089/PLTV/88888888/224/3221225930/index.m3u8
聊城公共,http://39.134.144.6:8089/PLTV/88888888/224/3221225977/index.m3u8
莘县综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226136/index.m3u8
茌平综合HD,http://39.134.144.6:8089/PLTV/88888888/224/3221226138/index.m3u8
冠县综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226095/index.m3u8
东阿综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226378/index.m3u8
滨州新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221225978/index.m3u8
滨州公共,http://39.134.144.6:8089/PLTV/88888888/224/3221225975/index.m3u8
阳信新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221226085/index.m3u8
邹平新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221226152/index.m3u8
沾化综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226012/index.m3u8
无棣综合,http://39.134.144.6:8089/PLTV/88888888/224/3221225830/index.m3u8
惠民综合,http://39.134.144.6:8089/PLTV/88888888/224/3221225810/index.m3u8
泰安新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221225720/index.m3u8
泰安公共,http://39.134.144.6:8089/PLTV/88888888/224/3221225990/index.m3u8
肥城综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226091/index.m3u8
新泰新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221226011/index.m3u8
新泰乡村,http://39.134.144.6:8089/PLTV/88888888/224/3221226180/index.m3u8
新矿新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221225875/index.m3u8
宁阳综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226244/index.m3u8
宁阳影视,http://39.134.144.6:8089/PLTV/88888888/224/3221226315/index.m3u8
东平新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221225864/index.m3u8
